LOCATION,TIME,"Death rate, crude (per 1,000 people)"
BMU,1973,6.8
BMU,1974,6.3
BMU,1975,7.1
BMU,1976,6.8
BMU,1977,6.6
BMU,1978,6
BMU,1979,6.6
BMU,1980,7.3
BMU,1981,0
BMU,1982,0
BMU,1983,0
BMU,1984,7.1
BMU,1985,0
BMU,1986,0
BMU,1987,0
BMU,1988,0
BMU,1989,7.7
BMU,1990,7.3
BMU,1991,7.7
BMU,1992,7.9
BMU,1993,8.2
BMU,1994,8.1
BMU,1995,7.9
BMU,1996,6.9
BMU,1997,0
BMU,1998,0
BMU,1999,0
BMU,2000,8
BMU,2001,7.2
BMU,2002,6.7
BMU,2003,7.2
BMU,2004,6.8
BMU,2005,7.1
BMU,2006,7.1
BMU,2007,7
BMU,2008,6.8
BMU,2009,7.2
BMU,2010,7.3
BMU,2011,6.6
BMU,2012,6.5
BMU,2013,6.8
BMU,2014,7.6
BMU,2015,7.4
BMU,2016,8
BMU,2017,7.8
BMU,2018,7.5
BMU,2019,0
BMU,2020,0
BTN,1960,28.811
BTN,1961,28.446
BTN,1962,28.05
BTN,1963,27.616
BTN,1964,27.146
BTN,1965,26.64
BTN,1966,26.102
BTN,1967,25.543
BTN,1968,24.972
BTN,1969,24.399
BTN,1970,23.833
BTN,1971,23.282
BTN,1972,22.748
BTN,1973,22.231
BTN,1974,21.726
BTN,1975,21.224
BTN,1976,20.714
BTN,1977,20.184
BTN,1978,19.63
BTN,1979,19.051
BTN,1980,18.456
BTN,1981,17.854
BTN,1982,17.26
BTN,1983,16.684
BTN,1984,16.13
BTN,1985,15.6
BTN,1986,15.088
BTN,1987,14.589
BTN,1988,14.095
BTN,1989,13.607
BTN,1990,13.126
BTN,1991,12.657
BTN,1992,12.204
BTN,1993,11.766
BTN,1994,11.344
BTN,1995,10.931
BTN,1996,10.518
BTN,1997,10.102
BTN,1998,9.68
BTN,1999,9.256
BTN,2000,8.838
BTN,2001,8.433
BTN,2002,8.052
BTN,2003,7.705
BTN,2004,7.398
BTN,2005,7.135
BTN,2006,6.918
BTN,2007,6.743
BTN,2008,6.603
BTN,2009,6.495
BTN,2010,6.414
BTN,2011,6.356
BTN,2012,6.316
BTN,2013,6.288
BTN,2014,6.27
BTN,2015,6.257
BTN,2016,6.248
BTN,2017,6.243
BTN,2018,6.245
BTN,2019,0
BTN,2020,0
BOL,1960,23.584
BOL,1961,23.187
BOL,1962,22.802
BOL,1963,22.424
BOL,1964,22.048
BOL,1965,21.671
BOL,1966,21.292
BOL,1967,20.915
BOL,1968,20.54
BOL,1969,20.168
BOL,1970,19.797
BOL,1971,19.426
BOL,1972,19.056
BOL,1973,18.685
BOL,1974,18.313
BOL,1975,17.938
BOL,1976,17.559
BOL,1977,17.176
BOL,1978,16.79
BOL,1979,16.403
BOL,1980,16.019
BOL,1981,15.643
BOL,1982,15.277
BOL,1983,14.924
BOL,1984,14.582
BOL,1985,14.249
BOL,1986,13.922
BOL,1987,13.596
BOL,1988,13.268
BOL,1989,12.935
BOL,1990,12.597
BOL,1991,12.254
BOL,1992,11.909
BOL,1993,11.565
BOL,1994,11.226
BOL,1995,10.893
BOL,1996,10.57
BOL,1997,10.258
BOL,1998,9.959
BOL,1999,9.676
BOL,2000,9.409
BOL,2001,9.159
BOL,2002,8.925
BOL,2003,8.706
BOL,2004,8.5
BOL,2005,8.306
BOL,2006,8.12
BOL,2007,7.941
BOL,2008,7.769
BOL,2009,7.604
BOL,2010,7.448
BOL,2011,7.304
BOL,2012,7.175
BOL,2013,7.062
BOL,2014,6.966
BOL,2015,6.89
BOL,2016,6.834
BOL,2017,6.795
BOL,2018,6.772
BOL,2019,0
BOL,2020,0
BIH,1960,9.656
BIH,1961,9.293
BIH,1962,8.964
BIH,1963,8.657
BIH,1964,8.367
BIH,1965,8.088
BIH,1966,7.822
BIH,1967,7.572
BIH,1968,7.344
BIH,1969,7.137
BIH,1970,6.949
BIH,1971,6.779
BIH,1972,6.626
BIH,1973,6.491
BIH,1974,6.374
BIH,1975,6.281
BIH,1976,6.219
BIH,1977,6.189
BIH,1978,6.193
BIH,1979,6.225
BIH,1980,6.276
BIH,1981,6.331
BIH,1982,6.381
BIH,1983,6.425
BIH,1984,6.468
BIH,1985,6.53
BIH,1986,6.643
BIH,1987,6.823
BIH,1988,7.073
BIH,1989,7.38
BIH,1990,7.711
BIH,1991,8.025
BIH,1992,8.282
BIH,1993,8.457
BIH,1994,8.542
BIH,1995,8.545
BIH,1996,8.486
BIH,1997,8.404
BIH,1998,8.332
BIH,1999,8.289
BIH,2000,8.289
BIH,2001,8.341
BIH,2002,8.437
BIH,2003,8.565
BIH,2004,8.722
BIH,2005,8.899
BIH,2006,9.086
BIH,2007,9.271
BIH,2008,9.446
BIH,2009,9.606
BIH,2010,9.747
BIH,2011,9.87
BIH,2012,9.981
BIH,2013,10.088
BIH,2014,10.194
BIH,2015,10.305
BIH,2016,10.427
BIH,2017,10.563
BIH,2018,10.712
BIH,2019,0
BIH,2020,0
BWA,1960,17.687
BWA,1961,17.275
BWA,1962,16.867
BWA,1963,16.464
BWA,1964,16.066
BWA,1965,15.672
BWA,1966,15.28
BWA,1967,14.886
BWA,1968,14.489
BWA,1969,14.087
BWA,1970,13.68
BWA,1971,13.267
BWA,1972,12.851
BWA,1973,12.434
BWA,1974,12.02
BWA,1975,11.613
BWA,1976,11.215
BWA,1977,10.829
BWA,1978,10.459
BWA,1979,10.109
BWA,1980,9.775
BWA,1981,9.45
BWA,1982,9.135
BWA,1983,8.839
BWA,1984,8.576
BWA,1985,8.375
BWA,1986,8.267
BWA,1987,8.271
BWA,1988,8.394
BWA,1989,8.63
BWA,1990,8.966
BWA,1991,9.375
BWA,1992,9.823
BWA,1993,10.278
BWA,1994,10.725
BWA,1995,11.167
BWA,1996,11.626
BWA,1997,12.113
BWA,1998,12.618
BWA,1999,13.11
BWA,2000,13.535
BWA,2001,13.83
BWA,2002,13.951
BWA,2003,13.872
BWA,2004,13.588
BWA,2005,13.103
BWA,2006,12.44
BWA,2007,11.658
BWA,2008,10.817
BWA,2009,9.965
BWA,2010,9.146
BWA,2011,8.391
BWA,2012,7.713
BWA,2013,7.122
BWA,2014,6.634
BWA,2015,6.259
BWA,2016,6
BWA,2017,5.834
BWA,2018,5.742
BWA,2019,0
BWA,2020,0
BRA,1960,13.353
BRA,1961,13.041
BRA,1962,12.72
BRA,1963,12.391
BRA,1964,12.055
BRA,1965,11.718
BRA,1966,11.382
BRA,1967,11.053
BRA,1968,10.736
BRA,1969,10.436
BRA,1970,10.157
BRA,1971,9.903
BRA,1972,9.674
BRA,1973,9.468
BRA,1974,9.284
BRA,1975,9.117
BRA,1976,8.967
BRA,1977,8.826
BRA,1978,8.691
BRA,1979,8.557
BRA,1980,8.42
BRA,1981,8.277
BRA,1982,8.129
BRA,1983,7.976
BRA,1984,7.82
BRA,1985,7.662
BRA,1986,7.505
BRA,1987,7.353
BRA,1988,7.208
BRA,1989,7.073
BRA,1990,6.948
BRA,1991,6.835
BRA,1992,6.731
BRA,1993,6.636
BRA,1994,6.55
BRA,1995,6.472
BRA,1996,6.402
BRA,1997,6.339
BRA,1998,6.283
BRA,1999,6.233
BRA,2000,6.189
BRA,2001,6.149
BRA,2002,6.114
BRA,2003,6.083
BRA,2004,6.057
BRA,2005,6.037
BRA,2006,6.022
BRA,2007,6.016
BRA,2008,6.017
BRA,2009,6.027
BRA,2010,6.045
BRA,2011,6.071
BRA,2012,6.106
BRA,2013,6.147
BRA,2014,6.195
BRA,2015,6.25
BRA,2016,6.311
BRA,2017,6.378
BRA,2018,6.452
BRA,2019,0
BRA,2020,0
VGB,1960,0
VGB,1961,0
VGB,1962,0
VGB,1963,0
VGB,1964,0
VGB,1965,0
VGB,1966,0
VGB,1967,0
VGB,1968,0
VGB,1969,0
VGB,1970,0
VGB,1971,0
VGB,1972,0
VGB,1973,0
VGB,1974,0
VGB,1975,0
VGB,1976,0
VGB,1977,0
VGB,1978,0
VGB,1979,0
VGB,1980,0
VGB,1981,0
VGB,1982,0
VGB,1983,0
VGB,1984,0
VGB,1985,0
VGB,1986,0
VGB,1987,0
VGB,1988,0
VGB,1989,0
VGB,1990,0
VGB,1991,0
VGB,1992,0
VGB,1993,0
VGB,1994,0
VGB,1995,0
VGB,1996,0
VGB,1997,0
VGB,1998,0
VGB,1999,0
VGB,2000,0
VGB,2001,0
VGB,2002,0
VGB,2003,0
VGB,2004,0
VGB,2005,0
VGB,2006,0
VGB,2007,0
VGB,2008,0
VGB,2009,0
VGB,2010,0
VGB,2011,0
VGB,2012,0
VGB,2013,0
VGB,2014,0
VGB,2015,0
VGB,2016,0
VGB,2017,0
VGB,2018,0
VGB,2019,0
VGB,2020,0
BRN,1960,13.857
BRN,1961,12.998
BRN,1962,12.162
BRN,1963,11.381
BRN,1964,10.678
BRN,1965,10.068
BRN,1966,9.553
BRN,1967,9.111
BRN,1968,8.726
BRN,1969,8.388
BRN,1970,8.092
BRN,1971,7.833
BRN,1972,7.605
BRN,1973,7.398
BRN,1974,7.201
BRN,1975,6.997
BRN,1976,6.771
BRN,1977,6.521
BRN,1978,6.246
BRN,1979,5.954
BRN,1980,5.658
BRN,1981,5.381
BRN,1982,5.14
BRN,1983,4.948
BRN,1984,4.806
BRN,1985,4.709
BRN,1986,4.643
BRN,1987,4.588
BRN,1988,4.53
BRN,1989,4.46
BRN,1990,4.378
BRN,1991,4.285
BRN,1992,4.191
BRN,1993,4.102
BRN,1994,4.019
BRN,1995,3.939
BRN,1996,3.857
BRN,1997,3.772
BRN,1998,3.682
BRN,1999,3.593
BRN,2000,3.513
BRN,2001,3.452
BRN,2002,3.418
BRN,2003,3.414
BRN,2004,3.44
BRN,2005,3.492
BRN,2006,3.56
BRN,2007,3.634
BRN,2008,3.706
BRN,2009,3.772
BRN,2010,3.831
BRN,2011,3.887
BRN,2012,3.944
BRN,2013,4.009
BRN,2014,4.081
BRN,2015,4.162
BRN,2016,4.251
BRN,2017,4.345
BRN,2018,4.445
BRN,2019,0
BRN,2020,0
BGR,1960,8.1
BGR,1961,7.9
BGR,1962,8.7
BGR,1963,8.2
BGR,1964,7.9
BGR,1965,8.2
BGR,1966,8.3
BGR,1967,9
BGR,1968,8.6
BGR,1969,9.5
BGR,1970,9.1
BGR,1971,9.7
BGR,1972,9.8
BGR,1973,9.5
BGR,1974,9.8
BGR,1975,10.3
BGR,1976,10.1
BGR,1977,10.7
BGR,1978,10.5
BGR,1979,10.7
BGR,1980,11.1
BGR,1981,10.7
BGR,1982,11.2
BGR,1983,11.4
BGR,1984,11.3
BGR,1985,12
BGR,1986,11.6
BGR,1987,12
BGR,1988,12
BGR,1989,12
BGR,1990,12.5
BGR,1991,12.8
BGR,1992,12.6
BGR,1993,12.9
BGR,1994,13.2
BGR,1995,13.6
BGR,1996,14
BGR,1997,14.7
BGR,1998,14.3
BGR,1999,13.6
BGR,2000,14.1
BGR,2001,14
BGR,2002,14.4
BGR,2003,14.4
BGR,2004,14.3
BGR,2005,14.8
BGR,2006,14.9
BGR,2007,15
BGR,2008,14.8
BGR,2009,14.5
BGR,2010,14.9
BGR,2011,14.7
BGR,2012,15
BGR,2013,14.4
BGR,2014,15.1
BGR,2015,15.3
BGR,2016,15.1
BGR,2017,15.5
BGR,2018,15.4
BGR,2019,0
BGR,2020,0
BFA,1960,28.562
BFA,1961,28.147
BFA,1962,27.735
BFA,1963,27.325
BFA,1964,26.918
BFA,1965,26.516
BFA,1966,26.123
BFA,1967,25.741
BFA,1968,25.371
BFA,1969,25.009
BFA,1970,24.653
BFA,1971,24.3
BFA,1972,23.944
BFA,1973,23.575
BFA,1974,23.186
BFA,1975,22.754
BFA,1976,22.258
BFA,1977,21.694
BFA,1978,21.072
BFA,1979,20.409
BFA,1980,19.739
BFA,1981,19.1
BFA,1982,18.527
BFA,1983,18.048
BFA,1984,17.673
BFA,1985,17.407
BFA,1986,17.241
BFA,1987,17.142
BFA,1988,17.082
BFA,1989,17.041
BFA,1990,17.005
BFA,1991,16.963
BFA,1992,16.91
BFA,1993,16.843
BFA,1994,16.75
BFA,1995,16.626
BFA,1996,16.471
BFA,1997,16.287
BFA,1998,16.074
BFA,1999,15.828
BFA,2000,15.539
BFA,2001,15.197
BFA,2002,14.801
BFA,2003,14.354
BFA,2004,13.863
BFA,2005,13.336
BFA,2006,12.785
BFA,2007,12.225
BFA,2008,11.672
BFA,2009,11.141
BFA,2010,10.645
BFA,2011,10.195
BFA,2012,9.789
BFA,2013,9.426
BFA,2014,9.105
BFA,2015,8.823
BFA,2016,8.571
BFA,2017,8.341
BFA,2018,8.124
BFA,2019,0
BFA,2020,0
BDI,1960,23.226
BDI,1961,22.93
BDI,1962,22.629
BDI,1963,22.328
BDI,1964,22.031
BDI,1965,21.749
BDI,1966,21.496
BDI,1967,21.277
BDI,1968,21.093
BDI,1969,20.94
BDI,1970,20.807
BDI,1971,20.677
BDI,1972,20.534
BDI,1973,20.368
BDI,1974,20.177
BDI,1975,19.964
BDI,1976,19.743
BDI,1977,19.526
BDI,1978,19.324
BDI,1979,19.136
BDI,1980,18.951
BDI,1981,18.751
BDI,1982,18.526
BDI,1983,18.274
BDI,1984,18.003
BDI,1985,17.741
BDI,1986,17.521
BDI,1987,17.367
BDI,1988,17.289
BDI,1989,17.281
BDI,1990,17.326
BDI,1991,17.396
BDI,1992,17.452
BDI,1993,17.458
BDI,1994,17.392
BDI,1995,17.229
BDI,1996,16.954
BDI,1997,16.576
BDI,1998,16.115
BDI,1999,15.583
BDI,2000,15.005
BDI,2001,14.407
BDI,2002,13.814
BDI,2003,13.248
BDI,2004,12.722
BDI,2005,12.239
BDI,2006,11.791
BDI,2007,11.36
BDI,2008,10.936
BDI,2009,10.519
BDI,2010,10.113
BDI,2011,9.728
BDI,2012,9.373
BDI,2013,9.052
BDI,2014,8.767
BDI,2015,8.517
BDI,2016,8.3
BDI,2017,8.106
BDI,2018,7.929
BDI,2019,0
BDI,2020,0
CPV,1960,20.396
CPV,1961,20.011
CPV,1962,19.545
CPV,1963,18.999
CPV,1964,18.381
CPV,1965,17.718
CPV,1966,17.043
CPV,1967,16.386
CPV,1968,15.769
CPV,1969,15.202
CPV,1970,14.672
CPV,1971,14.154
CPV,1972,13.622
CPV,1973,13.064
CPV,1974,12.485
CPV,1975,11.91
CPV,1976,11.37
CPV,1977,10.897
CPV,1978,10.51
CPV,1979,10.213
CPV,1980,9.998
CPV,1981,9.85
CPV,1982,9.737
CPV,1983,9.632
CPV,1984,9.519
CPV,1985,9.388
CPV,1986,9.234
CPV,1987,9.063
CPV,1988,8.882
CPV,1989,8.688
CPV,1990,8.483
CPV,1991,8.269
CPV,1992,8.047
CPV,1993,7.822
CPV,1994,7.597
CPV,1995,7.371
CPV,1996,7.141
CPV,1997,6.908
CPV,1998,6.677
CPV,1999,6.454
CPV,2000,6.253
CPV,2001,6.087
CPV,2002,5.965
CPV,2003,5.888
CPV,2004,5.855
CPV,2005,5.86
CPV,2006,5.89
CPV,2007,5.932
CPV,2008,5.97
CPV,2009,5.997
CPV,2010,6.005
CPV,2011,5.991
CPV,2012,5.961
CPV,2013,5.918
CPV,2014,5.866
CPV,2015,5.807
CPV,2016,5.744
CPV,2017,5.682
CPV,2018,5.625
CPV,2019,0
CPV,2020,0
KHM,1960,21.77
KHM,1961,21.61
KHM,1962,21.435
KHM,1963,21.254
KHM,1964,21.086
KHM,1965,20.859
KHM,1966,20.472
KHM,1967,19.965
KHM,1968,19.485
KHM,1969,19.246
KHM,1970,19.885
KHM,1971,22.164
KHM,1972,26.319
KHM,1973,32.166
KHM,1974,39.186
KHM,1975,46.18
KHM,1976,51.642
KHM,1977,54.444
KHM,1978,53.981
KHM,1979,50.262
KHM,1980,43.92
KHM,1981,36.102
KHM,1982,28.323
KHM,1983,21.785
KHM,1984,17.007
KHM,1985,14.164
KHM,1986,13.009
KHM,1987,12.757
KHM,1988,12.753
KHM,1989,12.775
KHM,1990,12.678
KHM,1991,12.43
KHM,1992,12.139
KHM,1993,11.88
KHM,1994,11.625
KHM,1995,11.346
KHM,1996,11.026
KHM,1997,10.669
KHM,1998,10.28
KHM,1999,9.863
KHM,2000,9.426
KHM,2001,8.983
KHM,2002,8.553
KHM,2003,8.153
KHM,2004,7.792
KHM,2005,7.479
KHM,2006,7.214
KHM,2007,6.991
KHM,2008,6.802
KHM,2009,6.644
KHM,2010,6.512
KHM,2011,6.401
KHM,2012,6.308
KHM,2013,6.228
KHM,2014,6.159
KHM,2015,6.099
KHM,2016,6.051
KHM,2017,6.017
KHM,2018,5.997
KHM,2019,0
KHM,2020,0
CMR,1960,22.243
CMR,1961,21.948
CMR,1962,21.657
CMR,1963,21.37
CMR,1964,21.083
CMR,1965,20.794
CMR,1966,20.496
CMR,1967,20.186
CMR,1968,19.861
CMR,1969,19.522
CMR,1970,19.167
CMR,1971,18.798
CMR,1972,18.42
CMR,1973,18.039
CMR,1974,17.66
CMR,1975,17.289
CMR,1976,16.932
CMR,1977,16.591
CMR,1978,16.27
CMR,1979,15.969
CMR,1980,15.687
CMR,1981,15.417
CMR,1982,15.157
CMR,1983,14.907
CMR,1984,14.671
CMR,1985,14.459
CMR,1986,14.284
CMR,1987,14.155
CMR,1988,14.076
CMR,1989,14.047
CMR,1990,14.072
CMR,1991,14.15
CMR,1992,14.269
CMR,1993,14.411
CMR,1994,14.558
CMR,1995,14.687
CMR,1996,14.774
CMR,1997,14.805
CMR,1998,14.771
CMR,1999,14.669
CMR,2000,14.499
CMR,2001,14.269
CMR,2002,14
CMR,2003,13.71
CMR,2004,13.409
CMR,2005,13.104
CMR,2006,12.801
CMR,2007,12.496
CMR,2008,12.191
CMR,2009,11.887
CMR,2010,11.583
CMR,2011,11.277
CMR,2012,10.968
CMR,2013,10.657
CMR,2014,10.347
CMR,2015,10.046
CMR,2016,9.762
CMR,2017,9.501
CMR,2018,9.266
CMR,2019,0
CMR,2020,0
CAN,1960,7.8
CAN,1961,7.7
CAN,1962,7.7
CAN,1963,7.8
CAN,1964,7.5
CAN,1965,7.6
CAN,1966,7.5
CAN,1967,7.4
CAN,1968,7.4
CAN,1969,7.3
CAN,1970,7.3
CAN,1971,7.3
CAN,1972,7.4
CAN,1973,7.4
CAN,1974,7.4
CAN,1975,7.3
CAN,1976,7.2
CAN,1977,7.1
CAN,1978,7.1
CAN,1979,7
CAN,1980,7.1
CAN,1981,7
CAN,1982,7.1
CAN,1983,7
CAN,1984,7
CAN,1985,7
CAN,1986,7.2
CAN,1987,7.2
CAN,1988,7.3
CAN,1989,7.3
CAN,1990,7.3
CAN,1991,7
CAN,1992,6.9
CAN,1993,7.1
CAN,1994,7.1
CAN,1995,7.2
CAN,1996,7.2
CAN,1997,7.2
CAN,1998,7.2
CAN,1999,7.2
CAN,2000,7.1
CAN,2001,7.1
CAN,2002,7.1
CAN,2003,7.1
CAN,2004,7.1
CAN,2005,7.1
CAN,2006,7
CAN,2007,7.1
CAN,2008,7.2
CAN,2009,7.1
CAN,2010,7
CAN,2011,7.1
CAN,2012,7.1
CAN,2013,7.2
CAN,2014,7.3
CAN,2015,7.4
CAN,2016,7.4
CAN,2017,7.5
CAN,2018,7.7
CAN,2019,0
CAN,2020,0
CYM,1960,0
CYM,1961,0
CYM,1962,0
CYM,1963,0
CYM,1964,0
CYM,1965,0
CYM,1966,0
CYM,1967,0
CYM,1968,0
CYM,1969,0
CYM,1970,0
CYM,1971,0
CYM,1972,0
CYM,1973,0
CYM,1974,0
CYM,1975,0
CYM,1976,0
CYM,1977,0
CYM,1978,0
CYM,1979,0
CYM,1980,0
CYM,1981,0
CYM,1982,0
CYM,1983,0
CYM,1984,0
CYM,1985,5.571030641
CYM,1986,6.049379821
CYM,1987,4.625990883
CYM,1988,4.647330953
CYM,1989,4.515664962
CYM,1990,4.063496886
CYM,1991,4.10849331
CYM,1992,4.045547282
CYM,1993,3.96488247
CYM,1994,3.958499601
CYM,1995,3.370975898
CYM,1996,3.647930894
CYM,1997,3.426183844
CYM,1998,3.12
CYM,1999,3.282051282
CYM,2000,3.407960199
CYM,2001,3.192261185
CYM,2002,2.826721945
CYM,2003,3.511268187
CYM,2004,4.597187019
CYM,2005,3.828570142
CYM,2006,3.445729756
CYM,2007,2.95863459
CYM,2008,2.964391585
CYM,2009,3.132327567
CYM,2010,2.953863888
CYM,2011,3.183993198
CYM,2012,3.27845485
CYM,2013,3.23618841
CYM,2014,2.860000351
CYM,2015,2.87872117
CYM,2016,3.146858848
CYM,2017,3.422324329
CYM,2018,3.3
CYM,2019,0
CYM,2020,0
CAF,1960,28.161
CAF,1961,27.758
CAF,1962,27.335
CAF,1963,26.888
CAF,1964,26.414
CAF,1965,25.909
CAF,1966,25.364
CAF,1967,24.782
CAF,1968,24.166
CAF,1969,23.523
CAF,1970,22.859
CAF,1971,22.18
CAF,1972,21.499
CAF,1973,20.828
CAF,1974,20.184
CAF,1975,19.579
CAF,1976,19.025
CAF,1977,18.527
CAF,1978,18.087
CAF,1979,17.711
CAF,1980,17.401
CAF,1981,17.158
CAF,1982,16.973
CAF,1983,16.838
CAF,1984,16.748
CAF,1985,16.695
CAF,1986,16.671
CAF,1987,16.672
CAF,1988,16.698
CAF,1989,16.749
CAF,1990,16.833
CAF,1991,16.968
CAF,1992,17.159
CAF,1993,17.404
CAF,1994,17.691
CAF,1995,18.005
CAF,1996,18.326
CAF,1997,18.63
CAF,1998,18.892
CAF,1999,19.093
CAF,2000,19.212
CAF,2001,19.237
CAF,2002,19.173
CAF,2003,19.026
CAF,2004,18.799
CAF,2005,18.5
CAF,2006,18.137
CAF,2007,17.727
CAF,2008,17.283
CAF,2009,16.816
CAF,2010,16.329
CAF,2011,15.817
CAF,2012,15.28
CAF,2013,14.725
CAF,2014,14.164
CAF,2015,13.621
CAF,2016,13.119
CAF,2017,12.671
CAF,2018,12.289
CAF,2019,0
CAF,2020,0
TCD,1960,26.537
TCD,1961,26.234
TCD,1962,25.935
TCD,1963,25.643
TCD,1964,25.355
TCD,1965,25.064
TCD,1966,24.763
TCD,1967,24.445
TCD,1968,24.109
TCD,1969,23.759
TCD,1970,23.404
TCD,1971,23.059
TCD,1972,22.734
TCD,1973,22.438
TCD,1974,22.173
TCD,1975,21.936
TCD,1976,21.721
TCD,1977,21.516
TCD,1978,21.311
TCD,1979,21.103
TCD,1980,20.886
TCD,1981,20.659
TCD,1982,20.425
TCD,1983,20.189
TCD,1984,19.955
TCD,1985,19.731
TCD,1986,19.525
TCD,1987,19.343
TCD,1988,19.186
TCD,1989,19.052
TCD,1990,18.937
TCD,1991,18.835
TCD,1992,18.734
TCD,1993,18.629
TCD,1994,18.513
TCD,1995,18.389
TCD,1996,18.261
TCD,1997,18.132
TCD,1998,18.004
TCD,1999,17.873
TCD,2000,17.732
TCD,2001,17.574
TCD,2002,17.391
TCD,2003,17.177
TCD,2004,16.928
TCD,2005,16.636
TCD,2006,16.295
TCD,2007,15.909
TCD,2008,15.489
TCD,2009,15.047
TCD,2010,14.598
TCD,2011,14.161
TCD,2012,13.752
TCD,2013,13.38
TCD,2014,13.053
TCD,2015,12.77
TCD,2016,12.527
TCD,2017,12.309
TCD,2018,12.104
TCD,2019,0
TCD,2020,0
CHI,1960,12.157
CHI,1961,12.188
CHI,1962,12.209
CHI,1963,12.213
CHI,1964,12.2
CHI,1965,12.171
CHI,1966,12.13
CHI,1967,12.087
CHI,1968,12.045
CHI,1969,12.009
CHI,1970,11.978
CHI,1971,11.951
CHI,1972,11.925
CHI,1973,11.897
CHI,1974,11.864
CHI,1975,11.824
CHI,1976,11.774
CHI,1977,11.715
CHI,1978,11.647
CHI,1979,11.571
CHI,1980,11.492
CHI,1981,11.413
CHI,1982,11.338
CHI,1983,11.269
CHI,1984,11.206
CHI,1985,11.15
CHI,1986,11.102
CHI,1987,11.056
CHI,1988,11.007
CHI,1989,10.948
CHI,1990,10.867
CHI,1991,10.751
CHI,1992,10.596
CHI,1993,10.401
CHI,1994,10.175
CHI,1995,9.929
CHI,1996,9.682
CHI,1997,9.451
CHI,1998,9.249
CHI,1999,9.081
CHI,2000,8.945
CHI,2001,8.835
CHI,2002,8.735
CHI,2003,8.636
CHI,2004,8.534
CHI,2005,8.431
CHI,2006,8.331
CHI,2007,8.24
CHI,2008,8.162
CHI,2009,8.098
CHI,2010,8.046
CHI,2011,8.002
CHI,2012,7.963
CHI,2013,7.925
CHI,2014,7.89
CHI,2015,7.858
CHI,2016,7.833
CHI,2017,7.817
CHI,2018,7.814
CHI,2019,0
CHI,2020,0
CHL,1960,11.498
CHL,1961,11.27
CHL,1962,11.032
CHL,1963,10.784
CHL,1964,10.525
CHL,1965,10.255
CHL,1966,9.975
CHL,1967,9.689
CHL,1968,9.399
CHL,1969,9.11
CHL,1970,8.823
CHL,1971,8.54
CHL,1972,8.262
CHL,1973,7.991
CHL,1974,7.73
CHL,1975,7.48
CHL,1976,7.242
CHL,1977,7.017
CHL,1978,6.806
CHL,1979,6.609
CHL,1980,6.429
CHL,1981,6.268
CHL,1982,6.125
CHL,1983,6
CHL,1984,5.893
CHL,1985,5.802
CHL,1986,5.728
CHL,1987,5.667
CHL,1988,5.617
CHL,1989,5.576
CHL,1990,5.54
CHL,1991,5.508
CHL,1992,5.477
CHL,1993,5.448
CHL,1994,5.419
CHL,1995,5.393
CHL,1996,5.369
CHL,1997,5.35
CHL,1998,5.337
CHL,1999,5.332
CHL,2000,5.335
CHL,2001,5.345
CHL,2002,5.362
CHL,2003,5.384
CHL,2004,5.411
CHL,2005,5.442
CHL,2006,5.476
CHL,2007,5.511
CHL,2008,5.549
CHL,2009,5.588
CHL,2010,5.631
CHL,2011,5.677
CHL,2012,5.728
CHL,2013,5.785
CHL,2014,5.848
CHL,2015,5.917
CHL,2016,5.993
CHL,2017,6.076
CHL,2018,6.163
CHL,2019,0
CHL,2020,0
CHN,1960,25.43
CHN,1961,14.24
CHN,1962,10.02
CHN,1963,10.04
CHN,1964,11.5
CHN,1965,9.5
CHN,1966,8.83
CHN,1967,8.43
CHN,1968,8.21
CHN,1969,8.03
CHN,1970,7.6
CHN,1971,7.32
CHN,1972,7.61
CHN,1973,7.04
CHN,1974,7.34
CHN,1975,7.32
CHN,1976,7.25
CHN,1977,6.87
CHN,1978,6.25
CHN,1979,6.21
CHN,1980,6.34
CHN,1981,6.36
CHN,1982,6.6
CHN,1983,6.9
CHN,1984,6.82
CHN,1985,6.78
CHN,1986,6.86
CHN,1987,6.72
CHN,1988,6.64
CHN,1989,6.54
CHN,1990,6.67
CHN,1991,6.7
CHN,1992,6.64
CHN,1993,6.64
CHN,1994,6.49
CHN,1995,6.57
CHN,1996,6.56
CHN,1997,6.51
CHN,1998,6.5
CHN,1999,6.46
CHN,2000,6.45
CHN,2001,6.43
CHN,2002,6.41
CHN,2003,6.4
CHN,2004,6.42
CHN,2005,6.51
CHN,2006,6.81
CHN,2007,6.93
CHN,2008,7.06
CHN,2009,7.08
CHN,2010,7.11
CHN,2011,7.14
CHN,2012,7.15
CHN,2013,7.16
CHN,2014,7.16
CHN,2015,7.11
CHN,2016,7.09
CHN,2017,7.11
CHN,2018,7.1
CHN,2019,0
CHN,2020,0
COL,1960,11.666
COL,1961,11.306
COL,1962,10.959
COL,1963,10.619
COL,1964,10.282
COL,1965,9.945
COL,1966,9.608
COL,1967,9.273
COL,1968,8.945
COL,1969,8.626
COL,1970,8.322
COL,1971,8.037
COL,1972,7.774
COL,1973,7.534
COL,1974,7.318
COL,1975,7.122
COL,1976,6.941
COL,1977,6.768
COL,1978,6.602
COL,1979,6.441
COL,1980,6.286
COL,1981,6.143
COL,1982,6.017
COL,1983,5.909
COL,1984,5.823
COL,1985,5.758
COL,1986,5.718
