LOCATION,TIME,"Birth rate, crude (per 1,000 people)"
NCL,1966,34.95
NCL,1967,35.4
NCL,1968,35.26666667
NCL,1969,35.13333333
NCL,1970,35
NCL,1971,34.8
NCL,1972,34.6
NCL,1973,33.3
NCL,1974,32
NCL,1975,31.1
NCL,1976,29
NCL,1977,28.8
NCL,1978,26.4
NCL,1979,26.3
NCL,1980,26.2
NCL,1981,27.7
NCL,1982,26.3
NCL,1983,25.8
NCL,1984,24.8
NCL,1985,23.4
NCL,1986,24.9
NCL,1987,25.7
NCL,1988,24.7
NCL,1989,23.6
NCL,1990,25.6
NCL,1991,25.7
NCL,1992,24.5
NCL,1993,23.5
NCL,1994,22.5
NCL,1995,21.9
NCL,1996,22.3
NCL,1997,22.3
NCL,1998,21.2
NCL,1999,20.6
NCL,2000,21.4
NCL,2001,19.9
NCL,2002,18.9
NCL,2003,18.2
NCL,2004,17.4
NCL,2005,17.4
NCL,2006,17.9
NCL,2007,17.1
NCL,2008,16.5
NCL,2009,16.7
NCL,2010,16.7
NCL,2011,16.2
NCL,2012,16.9
NCL,2013,16.6
NCL,2014,16.3
NCL,2015,15.4
NCL,2016,15.4
NCL,2017,14.5
NCL,2018,14.5
NCL,2019,0
NCL,2020,0
NZL,1960,26.5
NZL,1961,27.1
NZL,1962,26.2
NZL,1963,25.5
NZL,1964,24.2
NZL,1965,22.9
NZL,1966,22.5
NZL,1967,22.5
NZL,1968,22.7
NZL,1969,22.3
NZL,1970,22.1
NZL,1971,22.6
NZL,1972,21.8
NZL,1973,20.5
NZL,1974,19.6
NZL,1975,18.3
NZL,1976,17.7
NZL,1977,17.3
NZL,1978,16.3
NZL,1979,16.8
NZL,1980,16.2
NZL,1981,16.2
NZL,1982,15.8
NZL,1983,15.8
NZL,1984,16
NZL,1985,15.9
NZL,1986,16.3
NZL,1987,16.8
NZL,1988,17.3
NZL,1989,17.5
NZL,1990,17.5
NZL,1991,17.4
NZL,1992,17.28
NZL,1993,16.53
NZL,1994,15.95
NZL,1995,15.77
NZL,1996,15.34
NZL,1997,15.23
NZL,1998,14.51
NZL,1999,14.87
NZL,2000,14.66
NZL,2001,14.36
NZL,2002,13.67
NZL,2003,13.94
NZL,2004,14.2
NZL,2005,13.96
NZL,2006,14.14
NZL,2007,15.15
NZL,2008,15.1
NZL,2009,14.53
NZL,2010,14.68
NZL,2011,14
NZL,2012,13.87
NZL,2013,13.2
NZL,2014,12.68
NZL,2015,13.27
NZL,2016,12.65
NZL,2017,12.43
NZL,2018,11.98
NZL,2019,0
NZL,2020,0
NIC,1960,51.819
NIC,1961,50.87
NIC,1962,49.922
NIC,1963,49.024
NIC,1964,48.218
NIC,1965,47.541
NIC,1966,47.02
NIC,1967,46.638
NIC,1968,46.374
NIC,1969,46.213
NIC,1970,46.134
NIC,1971,46.111
NIC,1972,46.109
NIC,1973,46.096
NIC,1974,46.045
NIC,1975,45.943
NIC,1976,45.789
NIC,1977,45.589
NIC,1978,45.343
NIC,1979,45.035
NIC,1980,44.639
NIC,1981,44.125
NIC,1982,43.484
NIC,1983,42.719
NIC,1984,41.841
NIC,1985,40.875
NIC,1986,39.857
NIC,1987,38.824
NIC,1988,37.807
NIC,1989,36.82
NIC,1990,35.865
NIC,1991,34.923
NIC,1992,33.974
NIC,1993,33.007
NIC,1994,32.031
NIC,1995,31.063
NIC,1996,30.124
NIC,1997,29.238
NIC,1998,28.424
NIC,1999,27.693
NIC,2000,27.054
NIC,2001,26.508
NIC,2002,26.04
NIC,2003,25.635
NIC,2004,25.279
NIC,2005,24.961
NIC,2006,24.67
NIC,2007,24.395
NIC,2008,24.125
NIC,2009,23.849
NIC,2010,23.558
NIC,2011,23.249
NIC,2012,22.924
NIC,2013,22.585
NIC,2014,22.231
NIC,2015,21.859
NIC,2016,21.468
NIC,2017,21.06
NIC,2018,20.641
NIC,2019,0
NIC,2020,0
NER,1960,58.122
NER,1961,58.194
NER,1962,58.227
NER,1963,58.214
NER,1964,58.152
NER,1965,58.037
NER,1966,57.871
NER,1967,57.663
NER,1968,57.431
NER,1969,57.187
NER,1970,56.948
NER,1971,56.733
NER,1972,56.55
NER,1973,56.409
NER,1974,56.315
NER,1975,56.274
NER,1976,56.29
NER,1977,56.351
NER,1978,56.439
NER,1979,56.539
NER,1980,56.629
NER,1981,56.682
NER,1982,56.686
NER,1983,56.634
NER,1984,56.524
NER,1985,56.366
NER,1986,56.178
NER,1987,55.983
NER,1988,55.799
NER,1989,55.633
NER,1990,55.485
NER,1991,55.351
NER,1992,55.218
NER,1993,55.074
NER,1994,54.914
NER,1995,54.734
NER,1996,54.534
NER,1997,54.314
NER,1998,54.076
NER,1999,53.82
NER,2000,53.541
NER,2001,53.24
NER,2002,52.915
NER,2003,52.568
NER,2004,52.202
NER,2005,51.82
NER,2006,51.428
NER,2007,51.029
NER,2008,50.625
NER,2009,50.217
NER,2010,49.802
NER,2011,49.374
NER,2012,48.929
NER,2013,48.466
NER,2014,47.988
NER,2015,47.502
NER,2016,47.017
NER,2017,46.54
NER,2018,46.079
NER,2019,0
NER,2020,0
NGA,1960,46.335
NGA,1961,46.287
NGA,1962,46.214
NGA,1963,46.123
NGA,1964,46.024
NGA,1965,45.94
NGA,1966,45.898
NGA,1967,45.913
NGA,1968,45.993
NGA,1969,46.133
NGA,1970,46.324
NGA,1971,46.546
NGA,1972,46.77
NGA,1973,46.97
NGA,1974,47.129
NGA,1975,47.233
NGA,1976,47.276
NGA,1977,47.263
NGA,1978,47.202
NGA,1979,47.094
NGA,1980,46.94
NGA,1981,46.741
NGA,1982,46.506
NGA,1983,46.243
NGA,1984,45.962
NGA,1985,45.671
NGA,1986,45.375
NGA,1987,45.079
NGA,1988,44.79
NGA,1989,44.516
NGA,1990,44.265
NGA,1991,44.044
NGA,1992,43.853
NGA,1993,43.69
NGA,1994,43.556
NGA,1995,43.449
NGA,1996,43.369
NGA,1997,43.308
NGA,1998,43.259
NGA,1999,43.211
NGA,2000,43.156
NGA,2001,43.083
NGA,2002,42.989
NGA,2003,42.868
NGA,2004,42.717
NGA,2005,42.537
NGA,2006,42.333
NGA,2007,42.111
NGA,2008,41.874
NGA,2009,41.62
NGA,2010,41.341
NGA,2011,41.025
NGA,2012,40.668
NGA,2013,40.267
NGA,2014,39.828
NGA,2015,39.359
NGA,2016,38.873
NGA,2017,38.384
NGA,2018,37.905
NGA,2019,0
NGA,2020,0
MKD,1960,29.665
MKD,1961,29.113
MKD,1962,28.664
MKD,1963,28.304
MKD,1964,28.007
MKD,1965,27.722
MKD,1966,27.395
MKD,1967,26.99
MKD,1968,26.489
MKD,1969,25.891
MKD,1970,25.219
MKD,1971,24.512
MKD,1972,23.827
MKD,1973,23.208
MKD,1974,22.676
MKD,1975,22.247
MKD,1976,21.923
MKD,1977,21.679
MKD,1978,21.485
MKD,1979,21.322
MKD,1980,21.163
MKD,1981,20.984
MKD,1982,20.767
MKD,1983,20.502
MKD,1984,20.182
MKD,1985,19.813
MKD,1986,19.407
MKD,1987,18.987
MKD,1988,18.566
MKD,1989,18.148
MKD,1990,17.724
MKD,1991,17.28
MKD,1992,16.802
MKD,1993,16.289
MKD,1994,15.749
MKD,1995,15.2
MKD,1996,14.666
MKD,1997,14.168
MKD,1998,13.721
MKD,1999,13.333
MKD,2000,12.995
MKD,2001,12.692
MKD,2002,12.406
MKD,2003,12.125
MKD,2004,11.849
MKD,2005,11.594
MKD,2006,11.379
MKD,2007,11.223
MKD,2008,11.131
MKD,2009,11.099
MKD,2010,11.114
MKD,2011,11.156
MKD,2012,11.2
MKD,2013,11.224
MKD,2014,11.215
MKD,2015,11.166
MKD,2016,11.075
MKD,2017,10.953
MKD,2018,10.811
MKD,2019,0
MKD,2020,0
MNP,1960,0
MNP,1961,0
MNP,1962,0
MNP,1963,0
MNP,1964,0
MNP,1965,0
MNP,1966,0
MNP,1967,0
MNP,1968,0
MNP,1969,0
MNP,1970,0
MNP,1971,0
MNP,1972,0
MNP,1973,0
MNP,1974,0
MNP,1975,0
MNP,1976,0
MNP,1977,0
MNP,1978,0
MNP,1979,0
MNP,1980,0
MNP,1981,0
MNP,1982,0
MNP,1983,0
MNP,1984,0
MNP,1985,0
MNP,1986,0
MNP,1987,0
MNP,1988,0
MNP,1989,0
MNP,1990,0
MNP,1991,0
MNP,1992,0
MNP,1993,0
MNP,1994,0
MNP,1995,0
MNP,1996,0
MNP,1997,0
MNP,1998,0
MNP,1999,0
MNP,2000,0
MNP,2001,0
MNP,2002,0
MNP,2003,0
MNP,2004,0
MNP,2005,0
MNP,2006,0
MNP,2007,0
MNP,2008,0
MNP,2009,0
MNP,2010,0
MNP,2011,0
MNP,2012,0
MNP,2013,0
MNP,2014,0
MNP,2015,0
MNP,2016,0
MNP,2017,0
MNP,2018,0
MNP,2019,0
MNP,2020,0
NOR,1960,17.3
NOR,1961,17.3
NOR,1962,17.1
NOR,1963,17.3
NOR,1964,17.7
NOR,1965,17.8
NOR,1966,17.9
NOR,1967,17.6
NOR,1968,17.6
NOR,1969,17.6
NOR,1970,16.7
NOR,1971,16.8
NOR,1972,16.3
NOR,1973,15.5
NOR,1974,15
NOR,1975,14.1
NOR,1976,13.3
NOR,1977,12.6
NOR,1978,12.8
NOR,1979,12.7
NOR,1980,12.5
NOR,1981,12.4
NOR,1982,12.5
NOR,1983,12.1
NOR,1984,12.1
NOR,1985,12.3
NOR,1986,12.6
NOR,1987,12.9
NOR,1988,13.7
NOR,1989,14
NOR,1990,14.4
NOR,1991,14.3
NOR,1992,14
NOR,1993,13.8
NOR,1994,13.9
NOR,1995,13.8
NOR,1996,13.9
NOR,1997,13.6
NOR,1998,13.2
NOR,1999,13.3
NOR,2000,13.2
NOR,2001,12.6
NOR,2002,12.2
NOR,2003,12.4
NOR,2004,12.4
NOR,2005,12.3
NOR,2006,12.6
NOR,2007,12.4
NOR,2008,12.7
NOR,2009,12.8
NOR,2010,12.6
NOR,2011,12.2
NOR,2012,12
NOR,2013,11.6
NOR,2014,11.5
NOR,2015,11.3
NOR,2016,11.3
NOR,2017,10.7
NOR,2018,10.4
NOR,2019,0
NOR,2020,0
OMN,1960,49.347
OMN,1961,49.272
OMN,1962,49.183
OMN,1963,49.082
OMN,1964,48.975
OMN,1965,48.855
OMN,1966,48.713
OMN,1967,48.55
OMN,1968,48.376
OMN,1969,48.209
OMN,1970,48.094
OMN,1971,48.085
OMN,1972,48.202
OMN,1973,48.443
OMN,1974,48.782
OMN,1975,49.173
OMN,1976,49.553
OMN,1977,49.85
OMN,1978,50.003
OMN,1979,49.973
OMN,1980,49.744
OMN,1981,49.322
OMN,1982,48.742
OMN,1983,48.027
OMN,1984,47.177
OMN,1985,46.163
OMN,1986,44.949
OMN,1987,43.525
OMN,1988,41.91
OMN,1989,40.143
OMN,1990,38.282
OMN,1991,36.395
OMN,1992,34.549
OMN,1993,32.803
OMN,1994,31.196
OMN,1995,29.743
OMN,1996,28.432
OMN,1997,27.225
OMN,1998,26.1
OMN,1999,25.063
OMN,2000,24.139
OMN,2001,23.361
OMN,2002,22.747
OMN,2003,22.299
OMN,2004,22.004
OMN,2005,21.838
OMN,2006,21.77
OMN,2007,21.757
OMN,2008,21.757
OMN,2009,21.737
OMN,2010,21.676
OMN,2011,21.57
OMN,2012,21.424
OMN,2013,21.24
OMN,2014,21.005
OMN,2015,20.697
OMN,2016,20.292
OMN,2017,19.786
OMN,2018,19.189
OMN,2019,0
OMN,2020,0
PAK,1960,44.111
PAK,1961,44.185
PAK,1962,44.215
PAK,1963,44.2
PAK,1964,44.144
PAK,1965,44.049
PAK,1966,43.912
PAK,1967,43.742
PAK,1968,43.546
PAK,1969,43.337
PAK,1970,43.13
PAK,1971,42.937
PAK,1972,42.767
PAK,1973,42.627
PAK,1974,42.519
PAK,1975,42.442
PAK,1976,42.391
PAK,1977,42.354
PAK,1978,42.322
PAK,1979,42.29
PAK,1980,42.26
PAK,1981,42.241
PAK,1982,42.234
PAK,1983,42.234
PAK,1984,42.229
PAK,1985,42.204
PAK,1986,42.14
PAK,1987,42.021
PAK,1988,41.835
PAK,1989,41.571
PAK,1990,41.222
PAK,1991,40.784
PAK,1992,40.267
PAK,1993,39.687
PAK,1994,39.053
PAK,1995,38.375
PAK,1996,37.66
PAK,1997,36.919
PAK,1998,36.168
PAK,1999,35.424
PAK,2000,34.703
PAK,2001,34.019
PAK,2002,33.376
PAK,2003,32.781
PAK,2004,32.239
PAK,2005,31.755
PAK,2006,31.332
PAK,2007,30.96
PAK,2008,30.631
PAK,2009,30.339
PAK,2010,30.082
PAK,2011,29.86
PAK,2012,29.667
PAK,2013,29.491
PAK,2014,29.318
PAK,2015,29.124
PAK,2016,28.888
PAK,2017,28.599
PAK,2018,28.25
PAK,2019,0
PAK,2020,0
PLW,1960,0
PLW,1961,0
PLW,1962,0
PLW,1963,0
PLW,1964,0
PLW,1965,0
PLW,1966,0
PLW,1967,0
PLW,1968,0
PLW,1969,0
PLW,1970,0
PLW,1971,0
PLW,1972,0
PLW,1973,0
PLW,1974,0
PLW,1975,0
PLW,1976,0
PLW,1977,0
PLW,1978,0
PLW,1979,0
PLW,1980,0
PLW,1981,0
PLW,1982,0
PLW,1983,0
PLW,1984,0
PLW,1985,0
PLW,1986,0
PLW,1987,0
PLW,1988,0
PLW,1989,0
PLW,1990,21.6
PLW,1991,22.3
PLW,1992,23.6
PLW,1993,21.7
PLW,1994,22.3
PLW,1995,23.2
PLW,1996,20.2
PLW,1997,18.3
PLW,1998,15.1
PLW,1999,13.2
PLW,2000,14.5
PLW,2001,15.3
PLW,2002,13
PLW,2003,15.4
PLW,2004,12.6
PLW,2005,14
PLW,2006,12
PLW,2007,13.8
PLW,2008,14.5
PLW,2009,13.3
PLW,2010,11.9
PLW,2011,11.8
PLW,2012,15.3
PLW,2013,13
PLW,2014,13.7
PLW,2015,13.7
PLW,2016,12
PLW,2017,12.4
PLW,2018,14
PLW,2019,0
PLW,2020,0
PAN,1960,41.429
PAN,1961,41.241
PAN,1962,41
PAN,1963,40.703
PAN,1964,40.356
PAN,1965,39.963
PAN,1966,39.535
PAN,1967,39.08
PAN,1968,38.603
PAN,1969,38.106
PAN,1970,37.583
PAN,1971,37.021
PAN,1972,36.415
PAN,1973,35.763
PAN,1974,35.074
PAN,1975,34.357
PAN,1976,33.628
PAN,1977,32.904
PAN,1978,32.2
PAN,1979,31.528
PAN,1980,30.898
PAN,1981,30.314
PAN,1982,29.771
PAN,1983,29.262
PAN,1984,28.785
PAN,1985,28.333
PAN,1986,27.897
PAN,1987,27.473
PAN,1988,27.056
PAN,1989,26.648
PAN,1990,26.255
PAN,1991,25.891
PAN,1992,25.562
PAN,1993,25.272
PAN,1994,25.016
PAN,1995,24.781
PAN,1996,24.55
PAN,1997,24.308
PAN,1998,24.044
PAN,1999,23.758
PAN,2000,23.452
PAN,2001,23.139
PAN,2002,22.832
PAN,2003,22.543
PAN,2004,22.278
PAN,2005,22.04
PAN,2006,21.83
PAN,2007,21.64
PAN,2008,21.46
PAN,2009,21.285
PAN,2010,21.102
PAN,2011,20.902
PAN,2012,20.678
PAN,2013,20.429
PAN,2014,20.155
PAN,2015,19.863
PAN,2016,19.562
PAN,2017,19.263
PAN,2018,18.976
PAN,2019,0
PAN,2020,0
PNG,1960,42.434
PNG,1961,42.311
PNG,1962,42.177
PNG,1963,42.034
PNG,1964,41.887
PNG,1965,41.743
PNG,1966,41.609
PNG,1967,41.491
PNG,1968,41.388
PNG,1969,41.301
PNG,1970,41.227
PNG,1971,41.164
PNG,1972,41.102
PNG,1973,41.029
PNG,1974,40.935
PNG,1975,40.809
PNG,1976,40.64
PNG,1977,40.423
PNG,1978,40.156
PNG,1979,39.836
PNG,1980,39.458
PNG,1981,39.016
PNG,1982,38.519
PNG,1983,37.984
PNG,1984,37.428
PNG,1985,36.873
PNG,1986,36.344
PNG,1987,35.859
PNG,1988,35.433
PNG,1989,35.079
PNG,1990,34.813
PNG,1991,34.644
PNG,1992,34.558
PNG,1993,34.534
PNG,1994,34.55
PNG,1995,34.577
PNG,1996,34.581
PNG,1997,34.539
PNG,1998,34.432
PNG,1999,34.25
PNG,2000,33.993
PNG,2001,33.671
PNG,2002,33.31
PNG,2003,32.93
PNG,2004,32.539
PNG,2005,32.142
PNG,2006,31.734
PNG,2007,31.313
PNG,2008,30.876
PNG,2009,30.431
PNG,2010,29.985
PNG,2011,29.546
PNG,2012,29.123
PNG,2013,28.721
PNG,2014,28.344
PNG,2015,27.993
PNG,2016,27.669
PNG,2017,27.364
PNG,2018,27.073
PNG,2019,0
PNG,2020,0
PRY,1960,41.958
PRY,1961,41.678
PRY,1962,41.398
PRY,1963,41.106
PRY,1964,40.793
PRY,1965,40.423
PRY,1966,39.96
PRY,1967,39.397
PRY,1968,38.746
PRY,1969,38.035
PRY,1970,37.323
PRY,1971,36.677
PRY,1972,36.157
PRY,1973,35.8
PRY,1974,35.618
PRY,1975,35.606
PRY,1976,35.741
PRY,1977,35.96
PRY,1978,36.202
PRY,1979,36.425
PRY,1980,36.593
PRY,1981,36.677
PRY,1982,36.674
PRY,1983,36.581
PRY,1984,36.389
PRY,1985,36.093
PRY,1986,35.696
PRY,1987,35.217
PRY,1988,34.677
PRY,1989,34.094
PRY,1990,33.489
PRY,1991,32.881
PRY,1992,32.279
PRY,1993,31.689
PRY,1994,31.109
PRY,1995,30.524
PRY,1996,29.907
PRY,1997,29.237
PRY,1998,28.513
PRY,1999,27.746
PRY,2000,26.968
PRY,2001,26.219
PRY,2002,25.534
PRY,2003,24.94
PRY,2004,24.444
PRY,2005,24.038
PRY,2006,23.701
PRY,2007,23.397
PRY,2008,23.1
PRY,2009,22.799
PRY,2010,22.492
PRY,2011,22.189
PRY,2012,21.904
PRY,2013,21.646
PRY,2014,21.413
PRY,2015,21.198
PRY,2016,20.993
PRY,2017,20.787
PRY,2018,20.571
PRY,2019,0
PRY,2020,0
PER,1960,46.923
PER,1961,46.643
PER,1962,46.312
PER,1963,45.929
PER,1964,45.494
PER,1965,45.014
PER,1966,44.495
PER,1967,43.948
PER,1968,43.383
PER,1969,42.806
PER,1970,42.219
PER,1971,41.62
PER,1972,41.008
PER,1973,40.381
PER,1974,39.746
PER,1975,39.109
PER,1976,38.477
PER,1977,37.855
PER,1978,37.249
PER,1979,36.661
PER,1980,36.1
PER,1981,35.57
PER,1982,35.067
PER,1983,34.582
PER,1984,34.107
PER,1985,33.626
PER,1986,33.122
PER,1987,32.583
PER,1988,31.999
PER,1989,31.366
PER,1990,30.677
PER,1991,29.929
PER,1992,29.136
PER,1993,28.316
PER,1994,27.486
PER,1995,26.667
PER,1996,25.877
PER,1997,25.132
PER,1998,24.448
PER,1999,23.839
PER,2000,23.328
PER,2001,22.935
PER,2002,22.65
PER,2003,22.453
PER,2004,22.32
PER,2005,22.204
PER,2006,22.052
PER,2007,21.828
PER,2008,21.512
PER,2009,21.103
PER,2010,20.621
PER,2011,20.109
PER,2012,19.617
PER,2013,19.185
PER,2014,18.827
PER,2015,18.544
PER,2016,18.323
PER,2017,18.134
PER,2018,17.949
PER,2019,0
PER,2020,0
PHL,1960,44.302
PHL,1961,43.77
PHL,1962,43.239
PHL,1963,42.708
PHL,1964,42.179
PHL,1965,41.652
PHL,1966,41.128
PHL,1967,40.612
PHL,1968,40.112
PHL,1969,39.636
PHL,1970,39.197
PHL,1971,38.81
PHL,1972,38.48
PHL,1973,38.204
PHL,1974,37.973
PHL,1975,37.771
PHL,1976,37.578
PHL,1977,37.372
PHL,1978,37.138
PHL,1979,36.869
PHL,1980,36.567
PHL,1981,36.242
PHL,1982,35.911
PHL,1983,35.583
PHL,1984,35.261
PHL,1985,34.936
PHL,1986,34.6
PHL,1987,34.241
PHL,1988,33.856
PHL,1989,33.446
PHL,1990,33.02
PHL,1991,32.587
PHL,1992,32.162
PHL,1993,31.754
PHL,1994,31.369
PHL,1995,31.016
PHL,1996,30.7
PHL,1997,30.415
PHL,1998,30.148
PHL,1999,29.887
PHL,2000,29.606
PHL,2001,29.279
PHL,2002,28.89
PHL,2003,28.436
PHL,2004,27.922
PHL,2005,27.372
PHL,2006,26.823
PHL,2007,26.307
PHL,2008,25.841
PHL,2009,25.422
PHL,2010,25.024
PHL,2011,24.602
PHL,2012,24.12
PHL,2013,23.562
PHL,2014,22.935
PHL,2015,22.273
PHL,2016,21.623
PHL,2017,21.036
PHL,2018,20.546
PHL,2019,0
PHL,2020,0
POL,1960,22.6
POL,1961,20.9
POL,1962,19.8
POL,1963,19.2
POL,1964,18.1
POL,1965,17.4
POL,1966,16.8
POL,1967,16.3
POL,1968,16.3
POL,1969,16.4
POL,1970,16.8
POL,1971,17.2
POL,1972,17.5
POL,1973,18
POL,1974,18.5
POL,1975,19
POL,1976,19.6
POL,1977,19.2
POL,1978,19.1
POL,1979,19.6
POL,1980,19.6
POL,1981,19
POL,1982,19.5
POL,1983,19.8
POL,1984,19
POL,1985,18.3
POL,1986,17
POL,1987,16.1
POL,1988,15.6
POL,1989,14.9
POL,1990,14.4
POL,1991,14.3
POL,1992,13.4
POL,1993,12.9
POL,1994,12.5
POL,1995,11.2
POL,1996,11.1
POL,1997,10.7
POL,1998,10.2
POL,1999,9.9
POL,2000,9.9
POL,2001,9.6
POL,2002,9.3
POL,2003,9.2
POL,2004,9.3
POL,2005,9.5
POL,2006,9.8
POL,2007,10.2
POL,2008,10.9
POL,2009,10.9
POL,2010,10.9
POL,2011,10.2
POL,2012,10.1
POL,2013,9.7
POL,2014,9.9
POL,2015,9.7
POL,2016,10.1
POL,2017,10.6
POL,2018,10.2
POL,2019,0
POL,2020,0
PRT,1960,24.1
PRT,1961,24.4
PRT,1962,24.5
PRT,1963,23.5
PRT,1964,24
PRT,1965,23.4
PRT,1966,23.2
PRT,1967,22.8
PRT,1968,22.1
PRT,1969,21.7
PRT,1970,20.8
PRT,1971,21
PRT,1972,20.2
PRT,1973,20
PRT,1974,19.6
PRT,1975,19.8
PRT,1976,20
PRT,1977,19.1
PRT,1978,17.5
PRT,1979,16.6
PRT,1980,16.2
PRT,1981,15.4
PRT,1982,15.2
PRT,1983,14.5
PRT,1984,14.3
PRT,1985,13
PRT,1986,12.6
PRT,1987,12.3
PRT,1988,12.2
PRT,1989,11.8
PRT,1990,11.7
PRT,1991,11.7
PRT,1992,11.5
PRT,1993,11.4
PRT,1994,10.9
PRT,1995,10.7
PRT,1996,11
PRT,1997,11.2
PRT,1998,11.2
PRT,1999,11.4
PRT,2000,11.7
PRT,2001,10.9
PRT,2002,11
PRT,2003,10.8
PRT,2004,10.4
PRT,2005,10.4
PRT,2006,10
PRT,2007,9.7
PRT,2008,9.9
PRT,2009,9.4
PRT,2010,9.6
PRT,2011,9.2
PRT,2012,8.5
PRT,2013,7.9
PRT,2014,7.9
PRT,2015,8.3
PRT,2016,8.4
PRT,2017,8.4
PRT,2018,8.5
PRT,2019,0
PRT,2020,0
PRI,1960,32.4
PRI,1961,31.4
PRI,1962,31.3
PRI,1963,31
PRI,1964,31
PRI,1965,30.7
PRI,1966,28.9
PRI,1967,26.7
PRI,1968,25.5
PRI,1969,24.9
PRI,1970,24.8
PRI,1971,25.6
PRI,1972,24
PRI,1973,23.3
PRI,1974,24.3
PRI,1975,23.8
PRI,1976,24.2
PRI,1977,24.5
PRI,1978,24.1
PRI,1979,23.4
PRI,1980,22.8
PRI,1981,22
PRI,1982,21.05
PRI,1983,20.1
PRI,1984,19.3
PRI,1985,19.4
PRI,1986,19.45
PRI,1987,19.5
PRI,1988,19.3
PRI,1989,19.1
PRI,1990,18.5
PRI,1991,18.1
PRI,1992,17.8
PRI,1993,17.9
PRI,1994,17.5
PRI,1995,17
PRI,1996,16.9
PRI,1997,16.2
PRI,1998,15.7
PRI,1999,15.6
PRI,2000,15.59
PRI,2001,14.59
PRI,2002,13.7
PRI,2003,13.1
PRI,2004,13.16
PRI,2005,12.96
PRI,2006,12.41
PRI,2007,11.86
PRI,2008,11.79
PRI,2009,11.72
PRI,2010,11.3
PRI,2011,11.1
PRI,2012,10.6
PRI,2013,10.1
PRI,2014,9.7
PRI,2015,9
PRI,2016,8.3
PRI,2017,7.3
PRI,2018,6.7
PRI,2019,0
PRI,2020,0
QAT,1960,42.381
QAT,1961,41.741
QAT,1962,41.145
QAT,1963,40.595
QAT,1964,40.081
QAT,1965,39.567
QAT,1966,39.003
QAT,1967,38.367
QAT,1968,37.656
QAT,1969,36.897
QAT,1970,36.16
QAT,1971,35.536
QAT,1972,35.093
QAT,1973,34.858
QAT,1974,34.82
QAT,1975,34.943
QAT,1976,35.163
QAT,1977,35.379
QAT,1978,35.49
QAT,1979,35.429
QAT,1980,35.107
QAT,1981,34.454
QAT,1982,33.485
QAT,1983,32.245
QAT,1984,30.785
QAT,1985,29.188
QAT,1986,27.559
QAT,1987,26.005
QAT,1988,24.613
QAT,1989,23.437
QAT,1990,22.509
QAT,1991,21.826
QAT,1992,21.324
QAT,1993,20.938
QAT,1994,20.635
QAT,1995,20.391
QAT,1996,20.191
QAT,1997,20.013
QAT,1998,19.829
QAT,1999,19.599
QAT,2000,19.267
QAT,2001,18.774
QAT,2002,18.11
QAT,2003,17.287
QAT,2004,16.331
QAT,2005,15.297
QAT,2006,14.258
QAT,2007,13.289
QAT,2008,12.449
QAT,2009,11.767
QAT,2010,11.25
QAT,2011,10.884
QAT,2012,10.614
QAT,2013,10.396
QAT,2014,10.208
QAT,2015,10.033
QAT,2016,9.862
QAT,2017,9.698
QAT,2018,9.541
QAT,2019,0
QAT,2020,0
ROU,1960,19.1
ROU,1961,17.5
ROU,1962,16.2
ROU,1963,15.7
ROU,1964,15.2
ROU,1965,14.6
ROU,1966,14.2
ROU,1967,27
ROU,1968,26.6
ROU,1969,23.3
ROU,1970,21.1
ROU,1971,19.6
ROU,1972,18.8
ROU,1973,18.2
ROU,1974,20.3
ROU,1975,19.6
ROU,1976,19.4
ROU,1977,19.5
ROU,1978,19
ROU,1979,18.6
ROU,1980,18
ROU,1981,17
ROU,1982,15.3
ROU,1983,14.3
ROU,1984,15.5
ROU,1985,15.8
ROU,1986,16.5
ROU,1987,16.7
ROU,1988,16.5
ROU,1989,16
ROU,1990,13.6
ROU,1991,12
ROU,1992,11.4
ROU,1993,11
ROU,1994,10.9
ROU,1995,10.4
ROU,1996,10.2
ROU,1997,10.5
ROU,1998,10.5
ROU,1999,10.4
ROU,2000,10.4
ROU,2001,10
ROU,2002,9.7
ROU,2003,9.8
ROU,2004,10.1
ROU,2005,10.4
ROU,2006,10.4
ROU,2007,10.3
ROU,2008,10.8
ROU,2009,10.9
ROU,2010,10.5
ROU,2011,9.7
ROU,2012,10
ROU,2013,9.4
ROU,2014,10
ROU,2015,10.2
ROU,2016,10.4
ROU,2017,10.3
ROU,2018,9.6
ROU,2019,0
ROU,2020,0
RUS,1960,23.788
RUS,1961,22.734
RUS,1962,21.543
RUS,1963,20.257
RUS,1964,18.936
RUS,1965,17.676
RUS,1966,16.579
RUS,1967,15.707
RUS,1968,15.098
RUS,1969,14.762
RUS,1970,14.672
RUS,1971,14.77
RUS,1972,14.962
RUS,1973,15.171
RUS,1974,15.358
RUS,1975,15.511
RUS,1976,15.641
RUS,1977,15.782
RUS,1978,15.951
RUS,1979,15.8
RUS,1980,15.9
RUS,1981,16
RUS,1982,16.6
RUS,1983,17.5
RUS,1984,16.9
RUS,1985,16.6
RUS,1986,17.2
RUS,1987,17.2
RUS,1988,16
RUS,1989,14.6
RUS,1990,13.4
RUS,1991,12.1
RUS,1992,10.7
RUS,1993,9.4
RUS,1994,9.5
RUS,1995,9.3
RUS,1996,8.9
RUS,1997,8.6
RUS,1998,8.8
RUS,1999,8.3
RUS,2000,8.7
RUS,2001,9.1
RUS,2002,9.8
