LOCATION,TIME,"Life expectancy at birth, total (years)"
ECS,1967,68.62062139
ECS,1968,68.68901659
ECS,1969,68.6942516
ECS,1970,68.96923607
ECS,1971,69.10567822
ECS,1972,69.30979443
ECS,1973,69.404934
ECS,1974,69.60873126
ECS,1975,69.58321775
ECS,1976,69.68399762
ECS,1977,69.85636612
ECS,1978,69.94545209
ECS,1979,70.06396883
ECS,1980,70.16834725
ECS,1981,70.43293337
ECS,1982,70.72359187
ECS,1983,70.79304154
ECS,1984,70.94383698
ECS,1985,71.15681631
ECS,1986,71.64273645
ECS,1987,71.86019596
ECS,1988,71.98782028
ECS,1989,72.05106655
ECS,1990,72.05158243
ECS,1991,71.98931477
ECS,1992,71.87288584
ECS,1993,71.5497154
ECS,1994,71.61789367
ECS,1995,71.71001973
ECS,1996,72.12764798
ECS,1997,72.54312273
ECS,1998,72.85703555
ECS,1999,72.87171695
ECS,2000,73.03094508
ECS,2001,73.29386513
ECS,2002,73.40831459
ECS,2003,73.52144491
ECS,2004,73.95677587
ECS,2005,74.12096022
ECS,2006,74.61886399
ECS,2007,74.97960061
ECS,2008,75.242327
ECS,2009,75.6431715
ECS,2010,75.94068464
ECS,2011,76.46477662
ECS,2012,76.62455211
ECS,2013,76.95209232
ECS,2014,77.28593768
ECS,2015,77.24096245
ECS,2016,77.5932005
ECS,2017,77.7854252
ECS,2018,77.90860669
ECS,2019,0
ECS,2020,0
ECA,1960,63.18187386
ECA,1961,63.68327668
ECA,1962,64.06079743
ECA,1963,64.42124365
ECA,1964,64.72454035
ECA,1965,64.96022347
ECA,1966,65.14123734
ECA,1967,65.2664411
ECA,1968,65.41362998
ECA,1969,65.49286992
ECA,1970,65.73597003
ECA,1971,65.92163003
ECA,1972,65.96985444
ECA,1973,66.04903513
ECA,1974,66.12594193
ECA,1975,65.92293066
ECA,1976,65.89652075
ECA,1977,65.90026339
ECA,1978,65.98928445
ECA,1979,65.9493442
ECA,1980,66.08832471
ECA,1981,66.2994376
ECA,1982,66.64520168
ECA,1983,66.76160541
ECA,1984,66.76328573
ECA,1985,67.20017693
ECA,1986,68.02631174
ECA,1987,68.22880289
ECA,1988,68.29737667
ECA,1989,68.23777626
ECA,1990,68.08292809
ECA,1991,67.88918291
ECA,1992,67.09752563
ECA,1993,66.18605975
ECA,1994,65.92958296
ECA,1995,65.97089651
ECA,1996,66.5937663
ECA,1997,67.26872191
ECA,1998,67.58616346
ECA,1999,67.3039984
ECA,2000,67.34224196
ECA,2001,67.49266696
ECA,2002,67.59185029
ECA,2003,67.71992839
ECA,2004,68.05341036
ECA,2005,68.18836886
ECA,2006,68.83929422
ECA,2007,69.36876198
ECA,2008,69.69584793
ECA,2009,70.3081155
ECA,2010,70.64357926
ECA,2011,71.22011728
ECA,2012,71.59716759
ECA,2013,72.01526993
ECA,2014,72.27180784
ECA,2015,72.59582795
ECA,2016,72.94881946
ECA,2017,73.41270948
ECA,2018,73.59078153
ECA,2019,0
ECA,2020,0
TEC,1960,63.79518213
TEC,1961,64.26915473
TEC,1962,64.58687124
TEC,1963,65.00579873
TEC,1964,65.29747559
TEC,1965,65.57530148
TEC,1966,65.7644236
TEC,1967,65.83186259
TEC,1968,66.03722499
TEC,1969,66.06627896
TEC,1970,66.29847971
TEC,1971,66.45645804
TEC,1972,66.5964485
TEC,1973,66.69576854
TEC,1974,66.83363969
TEC,1975,66.62781119
TEC,1976,66.62492858
TEC,1977,66.6093453
TEC,1978,66.6593905
TEC,1979,66.6408772
TEC,1980,66.68745561
TEC,1981,66.9670073
TEC,1982,67.27105693
TEC,1983,67.3663712
TEC,1984,67.34282749
TEC,1985,67.69475031
TEC,1986,68.4087297
TEC,1987,68.56726279
TEC,1988,68.67213954
TEC,1989,68.60608256
TEC,1990,68.47606647
TEC,1991,68.27800415
TEC,1992,67.6487115
TEC,1993,66.91451634
TEC,1994,66.70696974
TEC,1995,66.75899044
TEC,1996,67.30052072
TEC,1997,67.89177875
TEC,1998,68.24320236
TEC,1999,68.04871438
TEC,2000,68.16028141
TEC,2001,68.34066295
TEC,2002,68.44283162
TEC,2003,68.57279788
TEC,2004,68.9000689
TEC,2005,69.03747919
TEC,2006,69.62345931
TEC,2007,70.09880742
TEC,2008,70.40269058
TEC,2009,70.973768
TEC,2010,71.31382423
TEC,2011,71.88980316
TEC,2012,72.21571764
TEC,2013,72.62391044
TEC,2014,72.88807996
TEC,2015,73.14858138
TEC,2016,73.50271794
TEC,2017,73.89459647
TEC,2018,74.0376029
TEC,2019,0
TEC,2020,0
EUU,1960,69.02086662
EUU,1961,69.41221195
EUU,1962,69.31836169
EUU,1963,69.61285151
EUU,1964,70.0308427
EUU,1965,70.15715475
EUU,1966,70.42815338
EUU,1967,70.4736029
EUU,1968,70.58413377
EUU,1969,70.53345855
EUU,1970,70.85825949
EUU,1971,70.9388989
EUU,1972,71.3130698
EUU,1973,71.42220836
EUU,1974,71.72633541
EUU,1975,71.80784336
EUU,1976,72.0344417
EUU,1977,72.29552283
EUU,1978,72.43370419
EUU,1979,72.69805228
EUU,1980,72.75126854
EUU,1981,73.0896319
EUU,1982,73.36659062
EUU,1983,73.4111651
EUU,1984,73.6693117
EUU,1985,73.77419084
EUU,1986,74.03804965
EUU,1987,74.26640105
EUU,1988,74.46848552
EUU,1989,74.62942785
EUU,1990,74.73066242
EUU,1991,74.81690017
EUU,1992,75.13184322
EUU,1993,75.26122169
EUU,1994,75.5291036
EUU,1995,75.67686838
EUU,1996,75.92796868
EUU,1997,76.2455192
EUU,1998,76.51451716
EUU,1999,76.74858198
EUU,2000,77.0784478
EUU,2001,77.42548337
EUU,2002,77.53272154
EUU,2003,77.59066198
EUU,2004,78.11740337
EUU,2005,78.27101125
EUU,2006,78.66892327
EUU,2007,78.90203603
EUU,2008,79.12549887
EUU,2009,79.35722834
EUU,2010,79.62942606
EUU,2011,80.13777288
EUU,2012,80.15688815
EUU,2013,80.46374093
EUU,2014,80.87044758
EUU,2015,80.56680714
EUU,2016,80.94986464
EUU,2017,80.93065884
EUU,2018,81.03440922
EUU,2019,0
EUU,2020,0
FCS,1960,40.57473741
FCS,1961,41.07758052
FCS,1962,41.57921517
FCS,1963,42.08089673
FCS,1964,42.58396646
FCS,1965,43.08818616
FCS,1966,43.59351836
FCS,1967,44.09747776
FCS,1968,44.59889612
FCS,1969,45.09614418
FCS,1970,45.58908274
FCS,1971,46.07812926
FCS,1972,46.56229463
FCS,1973,47.03846721
FCS,1974,47.503137
FCS,1975,47.95327757
FCS,1976,48.38540944
FCS,1977,48.79966422
FCS,1978,49.19831254
FCS,1979,49.58424539
FCS,1980,49.95979824
FCS,1981,50.40381719
FCS,1982,50.76055147
FCS,1983,51.10600459
FCS,1984,51.43621432
FCS,1985,51.74652158
FCS,1986,52.03249735
FCS,1987,52.29384276
FCS,1988,52.52229232
FCS,1989,52.72578951
FCS,1990,52.97973218
FCS,1991,53.13469454
FCS,1992,53.27008097
FCS,1993,53.39382709
FCS,1994,53.51362336
FCS,1995,53.63779066
FCS,1996,53.77490683
FCS,1997,53.93164144
FCS,1998,54.10910376
FCS,1999,54.31203541
FCS,2000,54.56919882
FCS,2001,54.87019484
FCS,2002,55.21347575
FCS,2003,55.59312628
FCS,2004,56.00184341
FCS,2005,56.43193129
FCS,2006,56.87528301
FCS,2007,57.32230936
FCS,2008,57.76347489
FCS,2009,58.19258491
FCS,2010,58.60681826
FCS,2011,59.01079626
FCS,2012,59.40927758
FCS,2013,59.80233788
FCS,2014,60.18420518
FCS,2015,60.5480152
FCS,2016,60.88862351
FCS,2017,61.20474902
FCS,2018,61.49999958
FCS,2019,0
FCS,2020,0
HPC,1960,39.77965767
HPC,1961,40.22140255
HPC,1962,40.65231473
HPC,1963,41.07103066
HPC,1964,41.47818515
HPC,1965,41.87599366
HPC,1966,42.26877747
HPC,1967,42.66053644
HPC,1968,43.05454799
HPC,1969,43.45174675
HPC,1970,43.85300928
HPC,1971,44.25842592
HPC,1972,44.6645669
HPC,1973,45.06776529
HPC,1974,45.46575685
HPC,1975,45.8542184
HPC,1976,46.22904976
HPC,1977,46.58948193
HPC,1978,46.93633037
HPC,1979,47.27141519
HPC,1980,47.59881931
HPC,1981,47.92442616
HPC,1982,48.25027584
HPC,1983,48.57393401
HPC,1984,48.88997107
HPC,1985,49.18322418
HPC,1986,49.43485616
HPC,1987,49.63176725
HPC,1988,49.77107156
HPC,1989,49.8646409
HPC,1990,49.93684866
HPC,1991,50.01768681
HPC,1992,50.13036442
HPC,1993,50.28053853
HPC,1994,50.45924247
HPC,1995,50.66226996
HPC,1996,50.89472145
HPC,1997,51.16403623
HPC,1998,51.47749275
HPC,1999,51.84219224
HPC,2000,52.26409976
HPC,2001,52.74934193
HPC,2002,53.29664718
HPC,2003,53.90032277
HPC,2004,54.55207803
HPC,2005,55.24228478
HPC,2006,55.96161739
HPC,2007,56.69696419
HPC,2008,57.43356852
HPC,2009,58.15822335
HPC,2010,58.85894741
HPC,2011,59.52887102
HPC,2012,60.16656463
HPC,2013,60.770334
HPC,2014,61.33431282
HPC,2015,61.85295324
HPC,2016,62.3232893
HPC,2017,62.7486826
HPC,2018,63.1350064
HPC,2019,0
HPC,2020,0
HIC,1960,68.46512785
HIC,1961,68.85672825
HIC,1962,68.84760496
HIC,1963,69.05910213
HIC,1964,69.45057047
HIC,1965,69.55576873
HIC,1966,69.8112456
HIC,1967,70.0303057
HIC,1968,69.97368569
HIC,1969,70.17214267
HIC,1970,70.48630594
HIC,1971,70.77334387
HIC,1972,71.06046005
HIC,1973,71.24081237
HIC,1974,71.65497507
HIC,1975,71.9982949
HIC,1976,72.25409931
HIC,1977,72.6005018
HIC,1978,72.7463286
HIC,1979,73.05643711
HIC,1980,73.08072776
HIC,1981,73.43571798
HIC,1982,73.7635585
HIC,1983,73.86684115
HIC,1984,74.13827399
HIC,1985,74.26485845
HIC,1986,74.50334652
HIC,1987,74.7600375
HIC,1988,74.8790614
HIC,1989,75.12374128
HIC,1990,75.28796861
HIC,1991,75.46196848
HIC,1992,75.71841967
HIC,1993,75.78825577
HIC,1994,76.06246593
HIC,1995,76.12825535
HIC,1996,76.4850098
HIC,1997,76.81061576
HIC,1998,77.00652981
HIC,1999,77.16328553
HIC,2000,77.4493443
HIC,2001,77.74694795
HIC,2002,77.88286739
HIC,2003,78.01516496
HIC,2004,78.42705932
HIC,2005,78.53106858
HIC,2006,78.84153528
HIC,2007,79.08203247
HIC,2008,79.22971739
HIC,2009,79.5198982
HIC,2010,79.70019394
HIC,2011,79.95471756
HIC,2012,80.07343349
HIC,2013,80.26023268
HIC,2014,80.51254524
HIC,2015,80.39198686
HIC,2016,80.5408514
HIC,2017,80.58546545
HIC,2018,80.65610468
HIC,2019,0
HIC,2020,0
IBD,1960,48.67617721
IBD,1961,49.19620606
IBD,1962,49.79469345
IBD,1963,50.53221784
IBD,1964,51.39514342
IBD,1965,52.36459458
IBD,1966,53.37470395
IBD,1967,54.36898231
IBD,1968,55.32969222
IBD,1969,56.18375001
IBD,1970,56.97620188
IBD,1971,57.67604015
IBD,1972,58.32129227
IBD,1973,58.93404325
IBD,1974,59.52944739
IBD,1975,60.05280944
IBD,1976,60.57554941
IBD,1977,61.05872288
IBD,1978,61.51072488
IBD,1979,61.91521567
IBD,1980,62.29169013
IBD,1981,62.6683952
IBD,1982,63.02719016
IBD,1983,63.34288478
IBD,1984,63.63221845
IBD,1985,63.96461172
IBD,1986,64.33965513
IBD,1987,64.63905602
IBD,1988,64.92530384
IBD,1989,65.18221328
IBD,1990,65.42952683
IBD,1991,65.67305773
IBD,1992,65.85339206
IBD,1993,66.03015106
IBD,1994,66.27162517
IBD,1995,66.54531218
IBD,1996,66.87477263
IBD,1997,67.21281093
IBD,1998,67.52068128
IBD,1999,67.76972681
IBD,2000,68.05305033
IBD,2001,68.34256366
IBD,2002,68.62372489
IBD,2003,68.9061485
IBD,2004,69.2093111
IBD,2005,69.49576527
IBD,2006,69.83307146
IBD,2007,70.16419771
IBD,2008,70.48314341
IBD,2009,70.83266623
IBD,2010,71.16097061
IBD,2011,71.51049711
IBD,2012,71.82759648
IBD,2013,72.14156474
IBD,2014,72.42796325
IBD,2015,72.69630874
IBD,2016,72.95468414
IBD,2017,73.20007942
IBD,2018,73.40487673
IBD,2019,0
IBD,2020,0
IBT,1960,47.53034419
IBT,1961,48.04028571
IBT,1962,48.62026215
IBT,1963,49.31943875
IBT,1964,50.11972997
IBT,1965,51.00421408
IBT,1966,51.9171967
IBT,1967,52.80880622
IBT,1968,53.66552454
IBT,1969,54.42848011
IBT,1970,55.13714407
IBT,1971,55.76891673
IBT,1972,56.35657274
IBT,1973,56.9204628
IBT,1974,57.47354342
IBT,1975,57.97054857
IBT,1976,58.47104967
IBT,1977,58.94101043
IBT,1978,59.38568244
IBT,1979,59.78967684
IBT,1980,60.16702179
IBT,1981,60.54323679
IBT,1982,60.90007919
IBT,1983,61.21722414
IBT,1984,61.50769991
IBT,1985,61.82690953
IBT,1986,62.17294761
IBT,1987,62.44952191
IBT,1988,62.70644029
IBT,1989,62.93418516
IBT,1990,63.14741674
IBT,1991,63.3593487
IBT,1992,63.51215095
IBT,1993,63.66755275
IBT,1994,63.87754003
IBT,1995,64.11692001
IBT,1996,64.40502239
IBT,1997,64.70733259
IBT,1998,64.98116206
IBT,1999,65.21782324
IBT,2000,65.49077247
IBT,2001,65.772656
IBT,2002,66.05643829
IBT,2003,66.35092872
IBT,2004,66.67026198
IBT,2005,66.98414215
IBT,2006,67.34309412
IBT,2007,67.70062983
IBT,2008,68.04919164
IBT,2009,68.41909575
IBT,2010,68.76762941
IBT,2011,69.12754511
IBT,2012,69.45816108
IBT,2013,69.78179915
IBT,2014,70.0791244
IBT,2015,70.35625415
IBT,2016,70.6186429
IBT,2017,70.86401502
IBT,2018,71.07173804
IBT,2019,0
IBT,2020,0
IDB,1960,43.2509636
IDB,1961,43.90891618
IDB,1962,44.54693611
IDB,1963,45.16226586
IDB,1964,45.75418078
IDB,1965,46.32412548
IDB,1966,46.87547878
IDB,1967,47.41093398
IDB,1968,47.93459392
IDB,1969,48.44561551
IDB,1970,48.94363342
IDB,1971,49.42739131
IDB,1972,49.89566777
IDB,1973,50.34671078
IDB,1974,50.78215761
IDB,1975,51.20568915
IDB,1976,51.62172158
IDB,1977,52.03214706
IDB,1978,52.43706127
IDB,1979,52.83411915
IDB,1980,53.21638673
IDB,1981,53.57648542
IDB,1982,53.91036837
IDB,1983,54.19441426
IDB,1984,54.43980792
IDB,1985,54.63700399
IDB,1986,54.78513783
IDB,1987,54.89434432
IDB,1988,54.95959747
IDB,1989,55.00013242
IDB,1990,55.01988213
IDB,1991,55.00931839
IDB,1992,54.98689457
IDB,1993,54.94566371
IDB,1994,54.90935497
IDB,1995,54.88442775
IDB,1996,54.88165374
IDB,1997,54.90899512
IDB,1998,54.95880902
IDB,1999,55.04928881
IDB,2000,55.1935387
IDB,2001,55.3992178
IDB,2002,55.67027362
IDB,2003,55.99178971
IDB,2004,56.37096183
IDB,2005,56.79777222
IDB,2006,57.26156373
IDB,2007,57.74881486
IDB,2008,58.24290384
IDB,2009,58.73064701
IDB,2010,59.20835402
IDB,2011,59.66462766
IDB,2012,60.09327035
IDB,2013,60.50420209
IDB,2014,60.89371327
IDB,2015,61.25627918
IDB,2016,61.58792571
IDB,2017,61.88904078
IDB,2018,62.16175014
IDB,2019,0
IDB,2020,0
IDX,1960,41.03665958
IDX,1961,41.51555638
IDX,1962,41.99365353
IDX,1963,42.46947732
IDX,1964,42.9379325
IDX,1965,43.38461669
IDX,1966,43.79245247
IDX,1967,44.15160017
IDX,1968,44.46034293
IDX,1969,44.72541527
IDX,1970,44.96494285
IDX,1971,45.2049485
IDX,1972,45.47034954
IDX,1973,45.77905533
IDX,1974,46.14182268
IDX,1975,46.5644668
IDX,1976,47.04523902
IDX,1977,47.56456586
IDX,1978,48.09698539
IDX,1979,48.62193249
IDX,1980,49.12607896
IDX,1981,49.66632485
IDX,1982,50.13381297
IDX,1983,50.59017627
IDX,1984,51.03238512
IDX,1985,51.44928398
IDX,1986,51.82789199
IDX,1987,52.16414754
IDX,1988,52.45403745
IDX,1989,52.72715792
IDX,1990,52.9729285
IDX,1991,53.22614583
IDX,1992,53.49770108
IDX,1993,53.79295036
IDX,1994,54.10925116
IDX,1995,54.45048408
IDX,1996,54.81549606
IDX,1997,55.19336507
IDX,1998,55.58308379
IDX,1999,55.99513652
IDX,2000,56.42640566
IDX,2001,56.88507337
IDX,2002,57.37109389
IDX,2003,57.89443913
IDX,2004,58.44565144
IDX,2005,59.01938615
IDX,2006,59.60886079
IDX,2007,60.20586036
IDX,2008,60.79592111
IDX,2009,61.36721306
IDX,2010,61.90857468
IDX,2011,62.42199943
IDX,2012,62.91116673
IDX,2013,63.3765425
IDX,2014,63.81759283
IDX,2015,64.2316667
IDX,2016,64.61661504
IDX,2017,64.97303361
IDX,2018,65.30409152
IDX,2019,0
IDX,2020,0
IDA,1960,41.7404851
IDA,1961,42.27606082
IDA,1962,42.80489842
IDA,1963,43.32504577
IDA,1964,43.83270134
IDA,1965,44.31844877
IDA,1966,44.77166087
IDA,1967,45.1865608
IDA,1968,45.56346141
IDA,1969,45.90699489
IDA,1970,46.22970383
IDA,1971,46.54904609
IDA,1972,46.88160234
IDA,1973,47.2390091
IDA,1974,47.62897489
IDA,1975,48.05642775
IDA,1976,48.52135307
IDA,1977,49.01078912
IDA,1978,49.50721577
IDA,1979,49.99571601
IDA,1980,50.46491218
IDA,1981,50.94749037
IDA,1982,51.3754597
IDA,1983,51.77842726
IDA,1984,52.15884361
IDA,1985,52.50576646
IDA,1986,52.81025224
IDA,1987,53.07308092
IDA,1988,53.28950435
IDA,1989,53.48597911
IDA,1990,53.65691787
IDA,1991,53.82196232
IDA,1992,53.99517603
IDA,1993,54.17774569
IDA,1994,54.37619078
IDA,1995,54.59521453
IDA,1996,54.83756458
IDA,1997,55.09844738
IDA,1998,55.37461224
IDA,1999,55.67920041
IDA,2000,56.01460332
IDA,2001,56.38897907
IDA,2002,56.80357146
IDA,2003,57.26017542
IDA,2004,57.75451052
IDA,2005,58.27957947
IDA,2006,58.82724374
IDA,2007,59.3874698
IDA,2008,59.94507383
IDA,2009,60.48783239
IDA,2010,61.00670312
IDA,2011,61.49968172
IDA,2012,61.96761613
IDA,2013,62.41373162
IDA,2014,62.83652616
IDA,2015,63.23250648
IDA,2016,63.59897511
IDA,2017,63.93647608
IDA,2018,64.24780047
IDA,2019,0
IDA,2020,0
LTE,1960,50.24729658
LTE,1961,50.74739116
LTE,1962,51.38675735
LTE,1963,52.25782092
LTE,1964,53.36286263
LTE,1965,54.66525455
LTE,1966,56.04049747
LTE,1967,57.39662392
LTE,1968,58.68192591
LTE,1969,59.78617172
LTE,1970,60.76992112
LTE,1971,61.59482439
LTE,1972,62.3242006
LTE,1973,62.99814146
LTE,1974,63.65325317
LTE,1975,64.19280833
LTE,1976,64.75029049
LTE,1977,65.26681358
LTE,1978,65.74556549
LTE,1979,66.16110734
LTE,1980,66.54986323
LTE,1981,66.94813737
LTE,1982,67.31861066
LTE,1983,67.60382058
LTE,1984,67.83580228
LTE,1985,68.12936922
LTE,1986,68.4848005
LTE,1987,68.67792348
LTE,1988,68.84829638
LTE,1989,68.95931221
LTE,1990,69.06436511
LTE,1991,69.15778788
LTE,1992,69.15615724
LTE,1993,69.14390211
LTE,1994,69.25710095
LTE,1995,69.46348048
LTE,1996,69.77211791
LTE,1997,70.09645891
LTE,1998,70.3925979
LTE,1999,70.6189869
LTE,2000,70.90396543
LTE,2001,71.21191325
LTE,2002,71.49981872
LTE,2003,71.79404853
LTE,2004,72.11802522
LTE,2005,72.40189291
LTE,2006,72.75656838
LTE,2007,73.0829778
LTE,2008,73.3772273
LTE,2009,73.70337314
LTE,2010,73.98225819
LTE,2011,74.3195215
LTE,2012,74.6098761
LTE,2013,74.91679182
LTE,2014,75.19948211
LTE,2015,75.47121314
LTE,2016,75.74557764
LTE,2017,76.01415697
LTE,2018,76.22444368
LTE,2019,0
LTE,2020,0
LCN,1960,56.07766671
LCN,1961,56.54932316
LCN,1962,57.00527523
LCN,1963,57.44665584
LCN,1964,57.87529133
LCN,1965,58.29637378
LCN,1966,58.7150605
LCN,1967,59.13550494
LCN,1968,59.56154841
LCN,1969,59.99482839
LCN,1970,60.43544792
LCN,1971,60.88113979
LCN,1972,61.32734056
LCN,1973,61.7689478
LCN,1974,62.2035503
LCN,1975,62.63051051
LCN,1976,63.04782471
LCN,1977,63.45824475
LCN,1978,63.86230084
LCN,1979,64.2600023
LCN,1980,64.65183797
LCN,1981,65.03700893
LCN,1982,65.41724817
LCN,1983,65.78964526
LCN,1984,66.15817803
LCN,1985,66.52328916
LCN,1986,66.88588433
LCN,1987,67.24679981
LCN,1988,67.60393929
LCN,1989,67.96019466
LCN,1990,68.31372571
LCN,1991,68.66521517
LCN,1992,69.01387316
LCN,1993,69.35812055
LCN,1994,69.69893817
LCN,1995,70.03638997
LCN,1996,70.37228225
LCN,1997,70.706648
LCN,1998,71.03678248
LCN,1999,71.36265344
LCN,2000,71.6873951
LCN,2001,71.99314574
LCN,2002,72.28766534
LCN,2003,72.56228345
LCN,2004,72.81922915
LCN,2005,73.06053879
LCN,2006,73.28749989
LCN,2007,73.50179767
LCN,2008,73.70418481
LCN,2009,73.90421782
LCN,2010,74.09725133
LCN,2011,74.28314403
LCN,2012,74.46148638
LCN,2013,74.63282643
LCN,2014,74.79906533
LCN,2015,74.96172214
LCN,2016,75.12206813
LCN,2017,75.28215863
LCN,2018,75.44094775
LCN,2019,0
LCN,2020,0
LAC,1960,55.66851301
LAC,1961,56.15312142
LAC,1962,56.62073291
LAC,1963,57.07230183
LAC,1964,57.51015123
LAC,1965,57.93946784
LAC,1966,58.36563009
LAC,1967,58.79313418
LAC,1968,59.22560623
LAC,1969,59.66460864
LAC,1970,60.10980007
LAC,1971,60.55860199
LAC,1972,61.00658556
LAC,1973,61.44845792
LAC,1974,61.8823188
LAC,1975,62.30788285
LAC,1976,62.72313131
LAC,1977,63.1314261
LAC,1978,63.5333243
LAC,1979,63.92934547
LAC,1980,64.32022008
LAC,1981,64.70537626
LAC,1982,65.08669412
LAC,1983,65.46069367
LAC,1984,65.83211412
LAC,1985,66.20138935
LAC,1986,66.56964662
LAC,1987,66.93788787
LAC,1988,67.30304612
LAC,1989,67.66853452
LAC,1990,68.0316813
LAC,1991,68.39284275
LAC,1992,68.7509514
LAC,1993,69.10339381
LAC,1994,69.45154348
LAC,1995,69.79527757
LAC,1996,70.13651791
LAC,1997,70.475815
LAC,1998,70.81037421
LAC,1999,71.14051624
LAC,2000,71.46242438
LAC,2001,71.77160713
LAC,2002,72.06715252
LAC,2003,72.34458233
LAC,2004,72.60506949
LAC,2005,72.84923085
LAC,2006,73.07769611
LAC,2007,73.29434307
LAC,2008,73.5015908
LAC,2009,73.70136612
LAC,2010,73.89410703
LAC,2011,74.08019305
LAC,2012,74.25919284
LAC,2013,74.43115382
LAC,2014,74.59835143
LAC,2015,74.76219857
LAC,2016,74.92379308
LAC,2017,75.0852307
LAC,2018,75.24611405
LAC,2019,0
LAC,2020,0
TLA,1960,55.65342678
TLA,1961,56.12638524
TLA,1962,56.58227076
TLA,1963,57.02215548
TLA,1964,57.44892226
TLA,1965,57.86817345
TLA,1966,58.28568267
TLA,1967,58.70616662
TLA,1968,59.1334424
TLA,1969,59.56889813
TLA,1970,60.01228258
TLA,1971,60.46095591
TLA,1972,60.9103096
TLA,1973,61.3552121
TLA,1974,61.79397583
TLA,1975,62.22644011
TLA,1976,62.65070431
TLA,1977,63.06976346
TLA,1978,63.48387155
TLA,1979,63.89302735
TLA,1980,64.29735932
TLA,1981,64.69592047
TLA,1982,65.0901053
TLA,1983,65.47643144
TLA,1984,65.85879242
TLA,1985,66.23761739
